@relation LibReaderClassificationProblem

@attribute userid string
@attribute username string
@attribute major string
@attribute college string
@attribute bookname string
@attribute author string
@attribute topic string
@attribute lang string
@attribute Class {人文科学,自然科学,社会科学,科学技术,其他}

@data
20100803228,username,法学（国际经济法）,法学院,英语专业四级考试一本通,申富英,英语,chieng,人文科学
20100803228,username,法学（国际经济法）,法学院,萨特文集,'萨特,',文学作品,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,行政官僚与现代社会,蓝志勇,国家,chi,社会科学
20100803228,username,法学（国际经济法）,法学院,行政法与行政诉讼法,'叶必丰,',行政法,chi,社会科学
20100803228,username,法学（国际经济法）,法学院,裸面,谢尔登,长篇小说,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,读心术,徐耀武,人际关系,chi,社会科学
20100803228,username,法学（国际经济法）,法学院,谋略大师,谢尔顿,长篇小说,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,越狱,沙里埃,长篇小说,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,道德情操论,'斯密,',伦理学,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,野性的呼唤,伦敦,长篇小说,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,阴魂,利特,长篇小说,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,雨季不再来,'三毛,',散文,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,青年爱情美学,'郭定国,',爱情,chi,社会科学
20100803228,username,法学（国际经济法）,法学院,食品安全,'内斯特尔,',食品卫生,chi,科学技术
20100803228,username,法学（国际经济法）,法学院,驻京办主任,'王晓方,',长篇小说,chi,人文科学
20100803228,username,法学（国际经济法）,法学院,鲁迅文萃,鲁迅,鲁迅著作,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,22条商规,里斯,市场营销学,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,5分钟销售攻心术,沈方楠,销售,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,'Adobe Illustrator平面设计范例教材',郭开鹤,图象处理,chi,科学技术
20100803248,username,法学（国际经济法）,法学院,'CorelDRAW X3从入门到精通',腾龙视觉,'图形软件, CorelDRAW X3',chi,科学技术
20100803248,username,法学（国际经济法）,法学院,CSS完全自学手册,施迎,'网页制作工具, CSS',chi,科学技术
20100803248,username,法学（国际经济法）,法学院,'Dreamweaver 8网页设计与热门网站制作',何秀明,'网页制作工具, Dreamweaver 8',chi,科学技术
20100803248,username,法学（国际经济法）,法学院,FBI教你破解身体语言,纳瓦罗,身势语,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,JavaScript完全自学手册,胡添,Java语言,chi,科学技术
20100803248,username,法学（国际经济法）,法学院,'Photoshop CS3图像创意与设计实例精讲',周建国,null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,Photoshop图像修复与润饰,艾斯曼,图象处理,chi,科学技术
20100803248,username,法学（国际经济法）,法学院,Web视觉设计,麦金太尔,网页,chi,科学技术
20100803248,username,法学（国际经济法）,法学院,一九七三年的弹子球,'村上春树,',长篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,一本书读懂美国财富史,菲利普斯,经济史,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,万水千山走遍,三毛,游记,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,与全世界做生意,伍德曼,商业经营,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,'专四词汇词根 + 联想记忆法',俞敏洪,大学英语水平考试,chieng,人文科学
20100803248,username,法学（国际经济法）,法学院,东京塔,弗兰克,长篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,东方配色,南云治嘉,配色,chijpn,人文科学
20100803248,username,法学（国际经济法）,法学院,两百年的孩子,'大江健三郎,',长篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,中国市场消费报告,张少龙,消费,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,为设计加分,科苏,平面设计,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,乔治·路易斯大创意,洛伊丝,广告,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,了不起的盖茨比,菲茨杰拉尔德,长篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,企业形象设计,靳埭强,null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,优势谈判,道森,谈判学,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,免费,安德森,企业管理,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,兰德咨询,霍普仕,商业咨询,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,刑事诉讼法,程荣斌,刑事诉讼法,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,包豪斯理想,斯莫克,艺术,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,十年一觉美国梦,王伯庆,null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,半知一解,孟云剑,哲学,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,历史深处的忧虑,林达,美国,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,叶茂中策划,叶茂中营销策划机构,商业广告,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,哭泣的骆驼,'三毛,',散文,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,商业模式的经济解释,'魏炜,',商业模式,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,四步创业法,布兰克,企业管理,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,国际商务英语信函及写作,吴宝康,null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,国际广告摄影教程,希克斯,广告,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,城市表情,'顾铮,',null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,大败局,'吴晓波,',企业管理,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,太阳之塔,'森见登美彦,',中篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,女性經濟學,西尔弗斯坦,女性,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,季羡林随想录,'季羡林,',人生哲学,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,定位,里斯,市场营销学,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,'富爸爸 财务自由之路',清崎,家庭经济学,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,富爸爸成功创业的10堂必修课,清崎,企业管理,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,巴别塔之犬,帕克赫斯特,长篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,巴菲特教你读财报,巴菲特,公司,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,建筑家安藤忠雄,'安藤忠雄,','安藤忠雄,',chi,科学技术
20100803248,username,法学（国际经济法）,法学院,徐志摩散文选集,徐志摩,散文,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,德语--300小时,殷桐生,德语,chiger,人文科学
20100803248,username,法学（国际经济法）,法学院,情感化设计,'诺曼,',null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,想飞·巴黎的鳞爪,徐志摩,散文,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,我的精神家园,王小波,杂文,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,教父,普佐,长篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,教科书外看历史,'邵燕祥,',null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,'数码生活馆: Photoshop lightroom探险之旅',阿兰德,数字照相机,chi,科学技术
20100803248,username,法学（国际经济法）,法学院,新编外贸英语口语教程,廖瑛,null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,时尚摄影圣经,西格尔,null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,曼德拉的礼物,斯坦格尔,成功心理学,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,朗读学,张颂,朗诵学,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,朱光潜谈美,朱光潜,美学,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,模式,'郎咸平,',零售商业,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,欲情课,渡边淳一,散文,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,毁约,'卡伦伯格,',报告文学,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,毕淑敏感悟心灵,毕淑敏,随笔,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,民法学,龙翼飞,民法,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,民法精义,姚欢庆,民法,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,法理学,劳埃德,法理学,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,法理学,'宋方青,',法理学,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,法语入门速成班,宋健榕,法语,chifre,人文科学
20100803248,username,法学（国际经济法）,法学院,洞穴奇案,萨伯,判决,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,海报设计,朱琪颖,广告,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,演讲的艺术,卢卡斯,演讲学,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,激发与推演,黄军,广告,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,犯罪人,隆布罗索-费雷罗,null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,猜火车,威尔士,长篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,王小波作品精编,'王小波,',小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,现代主义设计,曹方,现代主义,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,生命的游行,恩田陆,短篇小说,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,生活中的金融学,人本投资集团,金融学,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,社会化媒体营销技巧与策略,伊文思,网络营销,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,素描之道,'高宗英,',素描,chi,人文科学
20100803248,username,法学（国际经济法）,法学院,索尼秘史,内森,索尼公司,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,经济学与当代热点问题,默姆,null,chi,自然科学
20100803248,username,法学（国际经济法）,法学院,经济法概论,陈建,经济法,chi,社会科学
20100803248,username,法学（国际经济法）,法学院,经验,冯洋,null,chi,自然科学
